Wall time,Step,Value
1570388942.0860453,195,0.014542161487042904
1570389026.843284,196,0.013560857623815536
1570389111.5857604,197,0.013147267512977123
1570389196.25936,198,0.016104670241475105
1570389281.0982394,199,0.012493642047047615
1570389365.8501542,200,0.012483707629144192
1570389450.5967398,201,0.011355671100318432
1570389535.35322,202,0.012086440809071064
1570389620.0356581,203,0.011034906841814518
1570389704.8518689,204,0.012626281008124352
1570389789.663501,205,0.01052811834961176
1570389874.3936093,206,0.01571311242878437
1570389959.206224,207,0.014085824601352215
1570390044.2069306,208,0.014023823663592339
1570390128.997997,209,0.012990795075893402
1570390213.7533634,210,0.01413328479975462
1570390298.4370985,211,0.012360543943941593
1570390383.1680129,212,0.014864754863083363
1570390467.771272,213,0.012682960368692875
1570390552.5653605,214,0.013696509413421154
1570390637.3125432,215,0.015400368720293045
1570390722.0868251,216,0.012293786741793156
1570390806.8093724,217,0.013994577340781689
1570390891.6907458,218,0.011433744803071022
1570390976.5837522,219,0.015289146453142166
1570391061.2509441,220,0.01248946227133274
1570391146.0616827,221,0.016839826479554176
1570391231.0255885,222,0.013514666818082333
1570391316.0979269,223,0.014801299199461937
1570391400.8007088,224,0.012633594684302807
1570391485.6055937,225,0.011911844834685326
1570391570.3132246,226,0.009427904151380062
1570391654.9790232,227,0.011286824010312557
1570391739.7653906,228,0.012392723001539707
1570391824.5436883,229,0.01498569268733263
1570391909.2200637,230,0.010715806856751442
1570391993.8980968,231,0.015760237351059914
1570392078.6342804,232,0.015557752922177315
1570392163.4249828,233,0.010262209922075272
1570392248.1171088,234,0.01269717887043953
1570392332.8991008,235,0.014597952365875244
1570392417.8786297,236,0.011123617179691792
1570392502.6842988,237,0.015334940515458584
1570392587.468597,238,0.012163199484348297
1570392672.3148353,239,0.01419281680136919
1570392757.1627626,240,0.015284484252333641
1570392841.8402216,241,0.009033608250319958
1570392927.0618877,242,0.01690416783094406
1570393011.6763427,243,0.014560556039214134
1570393096.2459579,244,0.016929088160395622
1570393181.046519,245,0.014331444166600704
1570393265.73757,246,0.013419650495052338
1570393350.4735208,247,0.011201933026313782
1570393435.2293282,248,0.01681247539818287
1570393520.3677955,249,0.01893416978418827
1570393605.1177351,250,0.012519908137619495
1570393689.8038328,251,0.015976253896951675
1570393774.614725,252,0.012370847165584564
1570393859.4108682,253,0.011627153493463993
1570393944.2468176,254,0.016848746687173843
1570394029.0240746,255,0.014864846132695675
1570394113.7810557,256,0.013909798115491867
1570394198.4528244,257,0.014565574936568737
1570394283.2037005,258,0.014154154807329178
1570394368.0201945,259,0.015664424747228622
1570394452.6831777,260,0.011442463845014572
1570394537.4035642,261,0.012569684535264969
1570394622.425438,262,0.013617297634482384
1570394707.2950802,263,0.009835716336965561
1570394792.1169999,264,0.014902458526194096
1570394876.9338584,265,0.012766757979989052
1570394961.7447016,266,0.01740225777029991
1570395046.4801145,267,0.013623467646539211
1570395131.233068,268,0.013251157477498055
1570395216.1249516,269,0.0122371269389987
1570395300.9329324,270,0.01665836200118065
1570395385.7229264,271,0.011284262873232365
1570395470.5145724,272,0.011212639510631561
1570395555.318954,273,0.01314811035990715
1570395640.094479,274,0.014590156264603138
1570395725.0128667,275,0.011209146119654179
1570395809.7715354,276,0.01187141053378582
1570395894.5783374,277,0.01370294764637947
1570395979.4162283,278,0.010677577927708626
1570396064.2632213,279,0.010934511199593544
1570396149.1209354,280,0.012446112930774689
1570396233.8843768,281,0.014984567649662495
1570396318.6823041,282,0.01120813563466072
1570396403.4670227,283,0.011582767590880394
1570396488.0966113,284,0.015350568108260632
1570396572.8349128,285,0.011533379554748535
1570396657.6643074,286,0.01352047547698021
1570396742.4216673,287,0.015910012647509575
1570396827.3963177,288,0.016094183549284935
1570396912.2492185,289,0.014650257304310799
1570396996.9341784,290,0.011575499549508095
1570397081.615044,291,0.015041769482195377
1570397166.401286,292,0.011218361556529999
1570397251.204753,293,0.012558944523334503
1570397335.9773605,294,0.014779764227569103
1570397420.6594617,295,0.009088855236768723
1570397505.4537697,296,0.011719427071511745
1570397590.2252104,297,0.011328783817589283
1570397675.014478,298,0.011926867999136448
1570397759.9465587,299,0.009797328151762486
