Wall time,Step,Value
1570379192.9360151,80,98.14286041259766
1570379277.7290936,81,97.89286041259766
1570379362.3669696,82,97.92857360839844
1570379447.0133674,83,97.89286041259766
1570379531.6379683,84,97.71428680419922
1570379616.3680449,85,97.07142639160156
1570379701.0455694,86,97.82142639160156
1570379785.654914,87,97.71428680419922
1570379870.3338988,88,97.71428680419922
1570379955.2310457,89,98.07142639160156
1570380039.9120045,90,97.67857360839844
1570380124.8616164,91,97.64286041259766
1570380209.4239666,92,97.57142639160156
1570380294.0942504,93,97.64286041259766
1570380378.8889437,94,97.96428680419922
1570380463.6044054,95,97.85713958740234
1570380548.1962538,96,98.39286041259766
1570380632.874899,97,98.32142639160156
1570380717.6312358,98,98.32142639160156
1570380802.4018462,99,98.03571319580078
1570380887.0684228,100,98.21428680419922
1570380971.837453,101,98.89286041259766
1570381057.2133648,102,98.67857360839844
1570381142.13937,103,98.89286041259766
1570381227.1976125,104,98.85713958740234
1570381312.0324087,105,98.82142639160156
1570381396.8613293,106,99.07142639160156
1570381481.6386185,107,98.67857360839844
1570381566.4635508,108,99.35713958740234
1570381651.4620426,109,99.28571319580078
1570381736.195623,110,99.14286041259766
1570381820.9543312,111,99.25
1570381905.6426668,112,99.28571319580078
1570381990.4154418,113,98.92857360839844
1570382075.2125986,114,98.89286041259766
1570382160.0705652,115,99.21428680419922
1570382244.8583975,116,99.07142639160156
1570382329.8933544,117,99.32142639160156
1570382414.7606661,118,98.85713958740234
1570382499.7329645,119,99.10713958740234
1570382584.4774895,120,98.96428680419922
1570382669.4178188,121,99.0
1570382754.1454568,122,99.32142639160156
1570382838.9496036,123,99.21428680419922
1570382923.7243268,124,99.17857360839844
1570383008.4796534,125,99.32142639160156
1570383093.366114,126,99.14286041259766
1570383178.1900856,127,99.21428680419922
1570383263.0155072,128,99.39286041259766
1570383347.8237946,129,99.0
1570383432.6674752,130,99.39286041259766
1570383517.4895234,131,99.17857360839844
1570383602.212881,132,99.25
1570383686.968719,133,99.10713958740234
1570383771.6387575,134,99.25
1570383856.6612663,135,99.17857360839844
1570383941.286425,136,99.42857360839844
1570384026.023265,137,99.17857360839844
1570384110.7436292,138,99.35713958740234
1570384195.46696,139,99.25
1570384280.1236587,140,99.10713958740234
1570384364.8202903,141,99.35713958740234
1570384449.4551775,142,99.28571319580078
1570384534.1997054,143,99.32142639160156
1570384618.8108656,144,99.35713958740234
1570384703.5979507,145,99.28571319580078
1570384788.1752703,146,99.03571319580078
1570384872.8514748,147,99.53571319580078
1570384957.5556595,148,99.5
1570385042.3099895,149,99.57142639160156
1570385127.1029947,150,99.53571319580078
1570385211.7949665,151,99.57142639160156
1570385296.4005816,152,99.46428680419922
1570385381.0920656,153,99.17857360839844
1570385465.9235919,154,99.42857360839844
1570385550.7413945,155,99.32142639160156
1570385635.60686,156,99.28571319580078
1570385720.3590167,157,99.32142639160156
1570385805.101552,158,99.53571319580078
1570385889.8409574,159,99.14286041259766
1570385974.6521254,160,99.35713958740234
1570386059.4593892,161,99.28571319580078
1570386144.2851048,162,99.25
1570386229.1566818,163,99.35713958740234
1570386313.9646559,164,99.46428680419922
1570386398.5751588,165,99.5
1570386483.2543683,166,99.64286041259766
1570386568.0024116,167,99.60713958740234
1570386652.811991,168,99.32142639160156
1570386737.8438547,169,99.25
1570386822.586138,170,99.39286041259766
1570386907.3754358,171,99.42857360839844
1570386992.1273243,172,99.35713958740234
1570387076.8448234,173,99.5
1570387161.495276,174,99.53571319580078
1570387246.2402005,175,99.46428680419922
1570387331.1362433,176,99.60713958740234
1570387416.0762234,177,99.67857360839844
1570387500.8581128,178,99.60713958740234
1570387585.6550522,179,99.42857360839844
1570387670.4407506,180,99.46428680419922
1570387755.2185593,181,99.67857360839844
1570387840.1354017,182,99.10713958740234
1570387924.8294039,183,99.25
1570388009.566914,184,99.60713958740234
1570388094.3891432,185,99.75
1570388179.1545398,186,99.57142639160156
1570388263.905129,187,99.35713958740234
1570388348.6049657,188,99.64286041259766
1570388433.4572492,189,99.67857360839844
1570388518.2368488,190,99.53571319580078
1570388603.0408823,191,99.46428680419922
1570388687.7296422,192,99.64286041259766
1570388772.4239497,193,99.39286041259766
1570388857.121348,194,99.57142639160156
1570388942.0862556,195,99.5
1570389026.8433995,196,99.64286041259766
1570389111.5860121,197,99.5
1570389196.2594762,198,99.42857360839844
1570389281.0983546,199,99.64286041259766
1570389365.8506184,200,99.57142639160156
1570389450.5968559,201,99.75
1570389535.3533385,202,99.5
1570389620.0359251,203,99.60713958740234
1570389704.8523047,204,99.46428680419922
1570389789.664332,205,99.71428680419922
1570389874.3938406,206,99.53571319580078
1570389959.2067094,207,99.35713958740234
1570390044.2073777,208,99.57142639160156
1570390128.9982214,209,99.53571319580078
1570390213.7534795,210,99.60713958740234
1570390298.437216,211,99.60713958740234
1570390383.1682832,212,99.53571319580078
1570390467.7713892,213,99.57142639160156
1570390552.5661395,214,99.60713958740234
1570390637.3126612,215,99.53571319580078
1570390722.0869417,216,99.64286041259766
1570390806.809592,217,99.5
1570390891.691225,218,99.46428680419922
1570390976.583869,219,99.42857360839844
1570391061.2510674,220,99.5
1570391146.0624537,221,99.39286041259766
1570391231.025766,222,99.53571319580078
1570391316.098163,223,99.60713958740234
1570391400.8008242,224,99.64286041259766
1570391485.6064317,225,99.64286041259766
1570391570.3136957,226,99.71428680419922
1570391654.9791477,227,99.71428680419922
1570391739.7656045,228,99.64286041259766
1570391824.543875,229,99.5
1570391909.2202885,230,99.64286041259766
1570391993.898213,231,99.39286041259766
1570392078.6345527,232,99.46428680419922
1570392163.4254518,233,99.75
1570392248.1172261,234,99.60713958740234
1570392332.8993692,235,99.5
1570392417.8788319,236,99.67857360839844
1570392502.684825,237,99.42857360839844
1570392587.4694297,238,99.57142639160156
1570392672.3153222,239,99.42857360839844
1570392757.1635897,240,99.35713958740234
1570392841.8406022,241,99.71428680419922
1570392927.0621538,242,99.39286041259766
1570393011.6764681,243,99.46428680419922
1570393096.2461584,244,99.42857360839844
1570393181.0467417,245,99.60713958740234
1570393265.7379713,246,99.57142639160156
1570393350.4736397,247,99.60713958740234
1570393435.2299156,248,99.46428680419922
1570393520.3682282,249,99.32142639160156
1570393605.1178484,250,99.67857360839844
1570393689.8039565,251,99.5
1570393774.6152184,252,99.60713958740234
1570393859.4113388,253,99.64286041259766
1570393944.247041,254,99.46428680419922
1570394029.0241995,255,99.5
1570394113.781895,256,99.53571319580078
1570394198.452939,257,99.5
1570394283.2038221,258,99.57142639160156
1570394368.0206978,259,99.53571319580078
1570394452.683653,260,99.71428680419922
1570394537.403684,261,99.64286041259766
1570394622.4255652,262,99.53571319580078
1570394707.295919,263,99.57142639160156
1570394792.1174834,264,99.60713958740234
1570394876.9342976,265,99.71428680419922
1570394961.74518,266,99.46428680419922
1570395046.480232,267,99.57142639160156
1570395131.2332923,268,99.64286041259766
1570395216.1251764,269,99.60713958740234
1570395300.9330506,270,99.39286041259766
1570395385.7230453,271,99.53571319580078
1570395470.514935,272,99.78571319580078
1570395555.3194325,273,99.53571319580078
1570395640.0945966,274,99.57142639160156
1570395725.013081,275,99.57142639160156
1570395809.7716517,276,99.71428680419922
1570395894.5785296,277,99.39286041259766
1570395979.4170887,278,99.67857360839844
1570396064.263656,279,99.67857360839844
1570396149.1212773,280,99.67857360839844
1570396233.8847518,281,99.42857360839844
1570396318.6824877,282,99.67857360839844
1570396403.467145,283,99.64286041259766
1570396488.0967374,284,99.64286041259766
1570396572.8353975,285,99.60713958740234
1570396657.6647182,286,99.60713958740234
1570396742.4217875,287,99.35713958740234
1570396827.3965244,288,99.5
1570396912.249431,289,99.46428680419922
1570396996.9346645,290,99.64286041259766
1570397081.615163,291,99.42857360839844
1570397166.4014962,292,99.71428680419922
1570397251.2048984,293,99.67857360839844
1570397335.9781642,294,99.57142639160156
1570397420.6597788,295,99.67857360839844
1570397505.4545908,296,99.71428680419922
1570397590.2253268,297,99.64286041259766
1570397675.014872,298,99.64286041259766
1570397759.947407,299,99.75
