Wall time,Step,Value
1570357969.4634483,0,1.4659473896026611
1570358051.1306806,1,0.8995558023452759
1570358133.63905,2,0.655467689037323
1570358217.3585448,3,0.5294012427330017
1570358302.2378674,4,0.4204067289829254
1570358387.3602533,5,0.36210179328918457
1570358472.3352187,6,0.28953322768211365
1570358556.8482795,7,0.28373557329177856
1570358641.559056,8,0.23828411102294922
1570358725.9611177,9,0.2056613564491272
1570358810.347171,10,0.18200959265232086
1570358894.930768,11,0.1760694682598114
1570358979.2736964,12,0.1539308875799179
1570359063.8968422,13,0.1505991816520691
1570359148.3919652,14,0.1288263201713562
1570359232.7633932,15,0.12615281343460083
1570359317.1696744,16,0.10971257835626602
1570359401.623245,17,0.10379263758659363
1570359486.146072,18,0.08720541000366211
1570359570.6871972,19,0.08575473725795746
1570359655.311561,20,0.0879296138882637
1570359739.8991148,21,0.08067560940980911
1570359824.4733949,22,0.0798061341047287
1570359909.4171216,23,0.08464346081018448
1570359994.1116645,24,0.0766817182302475
1570360078.7426314,25,0.06555450707674026
1570360163.5608184,26,0.05700065940618515
1570360248.2402947,27,0.06200813874602318
1570360332.8804164,28,0.04793243855237961
1570360417.564897,29,0.05996200069785118
1570360502.2034352,30,0.04571489989757538
1570360586.6018956,31,0.0477343425154686
1570360671.3045862,32,0.05226629227399826
1570360755.9874284,33,0.040015507489442825
1570360840.5343878,34,0.04536508023738861
1570360925.0378118,35,0.04486866295337677
1570361009.6754847,36,0.03367113694548607
1570361094.4297965,37,0.04565216228365898
1570361179.0399556,38,0.03699595853686333
1570361263.9645448,39,0.029057905077934265
1570361348.622324,40,0.037446487694978714
1570361433.1787107,41,0.04197593778371811
1570361517.7798533,42,0.030967650935053825
1570361602.3091023,43,0.031148474663496017
1570361686.777518,44,0.031121594831347466
1570361771.2624493,45,0.02195202372968197
1570361855.794404,46,0.03352612257003784
1570361940.397554,47,0.03188200667500496
1570362024.968207,48,0.031024666503071785
1570362109.640943,49,0.02792695164680481
1570362194.2961805,50,0.022241072729229927
1570362278.9131558,51,0.020611422136425972
1570362363.7784457,52,0.023142648860812187
1570362448.344607,53,0.03591633215546608
1570362532.998291,54,0.022763924673199654
1570362617.5934734,55,0.027707958593964577
1570362702.1551375,56,0.017921503633260727
1570362786.8331363,57,0.024506909772753716
1570362871.4474287,58,0.021065514534711838
1570362956.059536,59,0.02169182151556015
1570363040.7598794,60,0.02235836535692215
1570363125.4629548,61,0.018515650182962418
1570363209.9601128,62,0.01980455033481121
1570363294.5804105,63,0.023520011454820633
1570363379.3569565,64,0.016742635518312454
1570363464.1725426,65,0.015063673257827759
1570363548.8313367,66,0.0158609077334404
1570363633.4622257,67,0.02214244194328785
1570363718.188903,68,0.014864240773022175
1570363802.8578753,69,0.016926109790802002
1570363887.5002532,70,0.01685800962150097
1570363972.1879153,71,0.023255230858922005
1570364056.7490408,72,0.010426707565784454
1570364141.3670852,73,0.011623444966971874
1570364225.9225655,74,0.015500584617257118
1570364310.5708275,75,0.01876864582300186
1570364395.1491673,76,0.017422210425138474
1570364479.7265103,77,0.01773882284760475
1570364564.4667802,78,0.014933481812477112
1570364649.1355083,79,0.016454117372632027
1570364733.7078407,80,0.010267091915011406
1570364818.4179518,81,0.017132816836237907
1570364903.1499016,82,0.01541077345609665
1570364987.8166144,83,0.018551934510469437
1570365072.4795616,84,0.020578689873218536
1570365157.189493,85,0.011362825520336628
1570365241.839828,86,0.015643196180462837
1570365326.490821,87,0.010919098742306232
1570365411.2590096,88,0.01842614822089672
1570365496.0710135,89,0.009406848810613155
1570365580.792459,90,0.013364996761083603
1570365665.7168267,91,0.012128965929150581
1570365750.5660446,92,0.016275247558951378
1570365835.1619723,93,0.014036458916962147
1570365919.8535507,94,0.014396946877241135
1570366004.628178,95,0.01441209577023983
1570366089.3314717,96,0.009853704832494259
1570366174.0285478,97,0.01266670972108841
1570366258.7686837,98,0.00949119497090578
1570366343.5690522,99,0.009813383221626282
1570366428.3073413,100,0.01601294055581093
1570366513.12581,101,0.009353318251669407
1570366597.9209018,102,0.016546111553907394
1570366682.6853487,103,0.007804015185683966
1570366767.4446821,104,0.007403417490422726
1570366852.3591557,105,0.0058718593791127205
1570366937.07122,106,0.014099352061748505
1570367021.8261187,107,0.009217208251357079
1570367106.3644805,108,0.006848425138741732
1570367191.132752,109,0.0067099290899932384
1570367275.8268738,110,0.004948241636157036
1570367360.611044,111,0.016014687716960907
1570367445.4532473,112,0.007763388566672802
1570367530.2091093,113,0.0057742660865187645
1570367615.0425482,114,0.013062149286270142
1570367699.81136,115,0.007924716919660568
1570367784.4942477,116,0.010251459665596485
1570367869.2538345,117,0.009275575168430805
1570367954.171133,118,0.015308386646211147
1570368038.9476843,119,0.013071642257273197
1570368123.7278254,120,0.01520252414047718
1570368208.4544506,121,0.00819855835288763
1570368293.226184,122,0.0037371814250946045
1570368377.9793174,123,0.0061879768036305904
1570368462.7372398,124,0.008571373298764229
1570368547.4197283,125,0.010145080275833607
1570368632.2524738,126,0.006748083513230085
1570368717.1277056,127,0.0076994323171675205
1570368801.897324,128,0.011036228388547897
1570368886.7972617,129,0.009580500423908234
1570368971.644119,130,0.009221900254487991
1570369056.5052984,131,0.005788502749055624
1570369141.2688832,132,0.00944496225565672
1570369226.0747497,133,0.006348521448671818
1570369310.753196,134,0.011006390675902367
1570369395.4341319,135,0.008017933927476406
1570369480.2522032,136,0.003974824212491512
1570369565.0917075,137,0.004604838322848082
1570369649.9376678,138,0.012089221738278866
1570369734.6848805,139,0.016183247789740562
1570369819.3888772,140,0.0070081716403365135
1570369904.0952609,141,0.005718066357076168
1570369988.853863,142,0.005053251050412655
1570370073.5661469,143,0.007182924542576075
1570370158.5091548,144,0.00806979276239872
1570370243.152149,145,0.007073352113366127
1570370327.8608713,146,0.009987659752368927
1570370412.6118097,147,0.01070469617843628
1570370497.3059554,148,0.017121165990829468
1570370582.1475697,149,0.003910165745764971
1570370666.7513633,150,0.006843692623078823
1570370751.5001745,151,0.008135911077260971
1570370836.2667077,152,0.003940824419260025
1570370921.0611799,153,0.003942407201975584
1570371005.798552,154,0.006846881937235594
1570371090.5958793,155,0.008530301973223686
1570371175.489189,156,0.008167620748281479
1570371260.4736567,157,0.007181387860327959
1570371345.2957077,158,0.005689417477697134
1570371430.487282,159,0.007637003902345896
1570371515.3331761,160,0.007286895532160997
1570371600.156016,161,0.004398491699248552
1570371685.1281831,162,0.0048361713998019695
